1	292	1185638400.0	1303488000.0	40	40	100.0
2	4	1185638400.0	1363881600.0	595	605	98.34710743801655
2	7	1185638400.0	1363881600.0	595	648	91.820987654321
2	8	1185638400.0	1363881600.0	595	625	95.2
2	20	1185638400.0	1363536000.0	590	595	99.15966386554622
2	21	1185638400.0	1363881600.0	595	634	93.84858044164038
2	31	1185638400.0	1363881600.0	595	639	93.11424100156496
2	34	1185638400.0	1363881600.0	595	615	96.7479674796748
2	36	1185638400.0	1361808000.0	570	595	95.7983193277311
2	39	1185638400.0	1363881600.0	595	648	91.820987654321
2	53	1185638400.0	1363881600.0	595	648	91.820987654321
2	55	1185638400.0	1363881600.0	595	639	93.11424100156496
2	60	1185638400.0	1359388800.0	540	595	90.75630252100842
2	74	1185638400.0	1363881600.0	595	653	91.11791730474731
2	85	1185638400.0	1363881600.0	595	605	98.34710743801655
2	98	1185638400.0	1361548800.0	565	595	94.9579831932773
2	100	1185638400.0	1360771200.0	560	595	94.11764705882351
2	114	1185638400.0	1361376000.0	560	595	94.11764705882351
2	119	1185638400.0	1363881600.0	595	634	93.84858044164038
2	130	1185638400.0	1362240000.0	575	595	96.63865546218487
2	146	1185638400.0	1363881600.0	595	605	98.34710743801655
2	159	1185638400.0	1362758400.0	585	595	98.31932773109243
2	161	1185638400.0	1363881600.0	595	605	98.34710743801655
2	166	1185638400.0	1363881600.0	595	653	91.11791730474731
2	175	1185638400.0	1363881600.0	595	605	98.34710743801655
2	176	1185638400.0	1363881600.0	595	648	91.820987654321
2	178	1185638400.0	1363881600.0	595	653	91.11791730474731
2	182	1185638400.0	1363881600.0	595	648	91.820987654321
2	192	1185638400.0	1360512000.0	550	595	92.43697478991596
2	194	1185638400.0	1363881600.0	595	639	93.11424100156496
2	195	1185638400.0	1363881600.0	595	648	91.820987654321
2	212	1185638400.0	1363881600.0	595	648	91.820987654321
2	219	1185638400.0	1363881600.0	595	639	93.11424100156496
2	245	1185638400.0	1359475200.0	540	595	90.75630252100842
2	246	1185638400.0	1363881600.0	570	625	91.2
2	250	1185638400.0	1363881600.0	595	658	90.42553191489364
2	276	1185638400.0	1363881600.0	595	605	98.34710743801655
2	283	1185638400.0	1363881600.0	595	605	98.34710743801655
2	290	1185638400.0	1363881600.0	595	648	91.820987654321
2	298	1185638400.0	1363881600.0	595	634	93.84858044164038
2	307	1185638400.0	1363881600.0	595	653	91.11791730474731
2	335	1185638400.0	1363881600.0	595	653	91.11791730474731
2	343	1185638400.0	1363881600.0	570	625	91.2
2	380	1185638400.0	1363881600.0	595	653	91.11791730474731
2	412	1185638400.0	1363536000.0	590	595	99.15966386554622
2	413	1185638400.0	1363881600.0	595	620	95.96774193548387
2	418	1185638400.0	1363881600.0	595	639	93.11424100156496
2	422	1185638400.0	1363881600.0	595	634	93.84858044164038
2	470	1185638400.0	1363795200.0	590	595	99.15966386554622
2	482	1185638400.0	1363881600.0	595	605	98.34710743801655
2	491	1185638400.0	1363881600.0	595	625	95.2
2	515	1185638400.0	1363881600.0	595	639	93.11424100156496
2	545	1185638400.0	1363881600.0	595	629	94.5945945945946
2	561	1185638400.0	1363190400.0	590	595	99.15966386554622
2	578	1185638400.0	1361462400.0	534	569	93.84885764499121
2	595	1185638400.0	1363881600.0	595	625	95.2
2	597	1185638400.0	1360684800.0	555	595	93.27731092436973
2	601	1185638400.0	1363881600.0	595	620	95.96774193548387
2	648	1185638400.0	1363881600.0	566	605	93.55371900826445
2	671	1185638400.0	1363881600.0	595	605	98.34710743801655
2	709	1185638400.0	1363881600.0	595	653	91.11791730474731
2	712	1185638400.0	1363881600.0	595	605	98.34710743801655
2	713	1185638400.0	1363881600.0	566	615	92.03252032520322
2	724	1185638400.0	1363881600.0	595	653	91.11791730474731
2	751	1185638400.0	1363881600.0	569	583	97.59862778730705
2	772	1185638400.0	1363881600.0	595	625	95.2
2	775	1185638400.0	1363881600.0	566	605	93.55371900826445
2	816	1185638400.0	1363881600.0	595	653	91.11791730474731
2	855	1185638400.0	1361116800.0	533	568	93.83802816901407
2	870	1185638400.0	1363881600.0	595	605	98.34710743801655
2	952	1185638400.0	1360425600.0	545	595	91.59663865546221
2	960	1185638400.0	1363881600.0	566	605	93.55371900826445
2	1008	1185638400.0	1363881600.0	539	591	91.20135363790186
2	1016	1185638400.0	1363881600.0	569	620	91.77419354838707
2	1027	1185638400.0	1363708800.0	559	564	99.11347517730495
2	1030	1185638400.0	1359648000.0	540	595	90.75630252100842
2	1033	1185638400.0	1363881600.0	595	634	93.84858044164038
2	1040	1185638400.0	1362240000.0	575	595	96.63865546218487
2	1055	1185638400.0	1363881600.0	510	514	99.22178988326849
2	1118	1185638400.0	1363881600.0	595	615	96.7479674796748
2	1150	1185638400.0	1363881600.0	595	648	91.820987654321
2	1189	1185638400.0	1363881600.0	543	580	93.6206896551724
2	1192	1185638400.0	1363881600.0	566	610	92.78688524590164
2	1194	1185638400.0	1361894400.0	493	543	90.79189686924494
2	1215	1185638400.0	1363881600.0	595	634	93.84858044164038
